DEPTH,CALS,DEVI,DRHO,FC13,FC24,FCAL,TENS,HTEN,MRES,MTEM,NPHI,LLD,LLS,SPED,PEF,MSFL,SP,GR,RHOB,DT
2380.7691,12.5105,42.1688,-0.016,11.8483,12.6122,12.2302,3613.296,1499.32,0.0495,67.9878,0.0381,4.9284,4.5605,631.701,4.6445,6.8623,82.9706,50.6177,2.6594,59.9755
2380.9215,12.5011,42.1676,-0.018,11.8869,12.561,12.2239,3616.25,1492.05,0.0494,67.9989,0.0363,5.1977,4.762,627.3241,4.4472,6.9331,83.033,51.1167,2.6664,59.9189
2381.0739,12.4962,42.1703,-0.0196,11.887,12.5574,12.2222,3610.61,1493.454,0.0494,68.0118,0.0401,5.3997,4.9184,627.3241,4.4244,10.5835,83.0205,52.1731,2.6703,59.8711
2381.2263,12.5021,42.1685,-0.0204,11.8482,12.6064,12.2273,3619.741,1475.691,0.0494,68.0129,0.0493,5.4147,4.933,627.699,4.6611,6.1637,83.058,51.2792,2.6584,59.8866
2381.3787,12.5116,42.1628,-0.0226,11.7862,12.672,12.2291,3640.688,1478.577,0.0493,68.0191,0.0583,5.2231,4.788,623.3373,5.0213,4.1055,83.2452,50.7103,2.6297,60.0512
2381.531,12.521,42.1642,-0.0221,11.7479,12.7446,12.2462,3624.575,1500.248,0.0493,68.0148,0.0632,4.7835,4.4436,628.8235,5.1487,4.4148,83.445,49.4051,2.5947,60.5159
2381.6834,12.5304,42.1619,-0.0207,11.7651,12.7871,12.2761,3618.398,1505.425,0.0493,68.0099,0.0752,4.2094,3.9769,628.5405,5.0292,3.2323,83.6073,47.9367,2.5807,61.108
2381.8358,12.5353,42.1633,-0.0185,11.8298,12.7976,12.3137,3625.112,1491.759,0.0492,68.0012,0.0875,3.6886,3.5296,626.9941,4.8257,3.8402,83.7196,47.6405,2.5791,62.1798
2381.9882,12.5353,42.1691,-0.0186,11.9403,12.7795,12.3599,3623.501,1531.434,0.0492,68.0098,0.0956,3.3341,3.2211,627.6915,4.82,3.8199,83.7696,47.7218,2.582,63.0846
2382.1406,12.5353,42.1693,-0.022,12.0144,12.7802,12.3973,3613.564,1512.227,0.0493,68.0152,0.095,3.1589,3.075,622.3549,4.9164,3.4152,83.8195,47.803,2.5689,63.5678
2382.293,12.5353,42.1779,-0.0262,12.0428,12.8088,12.4258,3599.6,1494.718,0.0493,68.0183,0.0824,3.1201,3.0525,622.3549,4.9733,3.4436,83.8819,49.2764,2.5608,63.8833
2382.4454,12.5353,42.1798,-0.0249,11.9987,12.8473,12.423,3603.896,1477.512,0.0494,68.0285,0.0762,3.1675,3.1079,629.7835,4.9305,4.4779,84.0317,49.8597,2.5721,63.6305
2382.5978,12.5353,42.175,-0.0246,11.933,12.8792,12.4061,3615.981,1477.878,0.0494,68.0443,0.0702,3.3123,3.2549,624.6333,4.8848,5.3521,84.0817,50.806,2.5956,62.8162
2382.7502,12.5353,42.1641,-0.0232,11.8664,12.8683,12.3673,3624.038,1482.608,0.0494,68.0628,0.0649,3.5466,3.4858,624.6373,4.8237,5.0904,84.0567,53.7768,2.6154,61.9239
2382.9026,12.5296,42.1666,-0.0262,11.823,12.8157,12.3194,3644.985,1506.446,0.0494,68.0807,0.0567,3.8445,3.7716,627.4706,4.8748,5.3965,83.9943,55.0572,2.6161,60.9545
2383.055,12.5202,42.1734,-0.0256,11.8227,12.7182,12.2704,3657.607,1528.573,0.0493,68.0716,0.0467,4.1443,4.0339,624.6492,4.8307,5.1704,83.9444,54.5696,2.6176,60.4823
2383.2074,12.5108,42.1751,-0.0296,11.8493,12.6238,12.2365,3643.643,1551.479,0.0493,68.0621,0.0373,4.4203,4.2493,626.8267,4.8065,6.2669,83.8195,54.7285,2.6143,59.9606
2383.3598,12.5014,42.1708,-0.0258,11.8651,12.5967,12.2309,3629.678,1548.279,0.0493,68.0573,0.0348,4.7032,4.4668,625.3287,4.7147,6.748,83.8445,55.5412,2.6381,59.9232
2383.5122,12.5018,42.1702,-0.0255,11.8429,12.636,12.2395,3620.815,1517.595,0.0493,68.0544,0.0382,4.9754,4.6757,625.3287,4.9931,7.1762,83.782,53.3957,2.6407,59.8765
2383.6646,12.5169,42.1691,-0.0182,11.7959,12.7107,12.2533,3617.593,1513.114,0.0493,68.0487,0.0415,5.2501,4.8883,624.2155,5.3116,6.7059,83.6447,50.7338,2.6584,60.078
2383.817,12.5363,42.1645,-0.0219,11.7643,12.7602,12.2623,3623.501,1511.694,0.0493,68.0582,0.0418,5.47,5.0628,620.8347,5.5041,6.5603,83.5573,50.8259,2.6438,60.398
2383.9694,12.5554,42.1688,-0.0194,11.7626,12.761,12.2618,3621.89,1523.389,0.0493,68.0476,0.0399,5.5712,5.1592,620.8755,5.2618,6.699,83.5948,51.3821,2.6511,60.4661
2384.1218,12.5742,42.175,-0.0188,11.7925,12.7228,12.2576,3638.54,1506.292,0.0493,68.0577,0.0421,5.5232,5.1317,619.8367,5.0143,7.1616,83.5573,49.5437,2.6453,59.9661
2384.2742,12.5832,42.1669,-0.0153,11.8545,12.6703,12.2624,3668.35,1524.561,0.0493,68.0375,0.0458,5.3656,5.0141,620.998,4.9789,5.1068,83.6198,49.1464,2.6467,59.8124
2384.4266,12.5832,42.166,-0.021,11.9276,12.6388,12.2832,3660.83,1587.34,0.0493,68.0338,0.0463,5.1909,4.8792,616.72,5.1998,5.2342,83.6073,49.8778,2.626,60.1784
2384.579,12.5846,42.1763,-0.0171,11.9704,12.6588,12.3146,3643.374,1584.427,0.0494,68.0334,0.0473,5.0184,4.7497,624.4822,5.4434,5.2546,83.6198,48.6064,2.6229,60.4221
2384.7314,12.5938,42.1789,-0.0175,11.972,12.7116,12.3418,3638.54,1570.423,0.0494,68.0396,0.0423,4.9266,4.6898,624.4822,5.4993,5.606,83.5324,49.2584,2.6163,61.1161
2384.8838,12.6032,42.1655,-0.0128,11.9398,12.7748,12.3573,3641.494,1548.359,0.0494,68.0269,0.043,4.9329,4.7085,622.1736,5.3226,7.6876,83.5324,50.053,2.6353,61.3996
2385.0362,12.6126,42.1616,-0.0159,11.9111,12.8183,12.3647,3647.939,1562.083,0.0494,68.0372,0.0379,5.0393,4.8163,620.3371,5.1217,5.7494,83.5948,50.844,2.638,60.6914
2385.1886,12.6218,42.1597,-0.0146,11.8765,12.8299,12.3532,3640.42,1540.311,0.0495,68.0461,0.0383,5.195,4.9675,624.3918,5.0694,7.0382,83.6572,50.7627,2.6485,60.4375
2385.341,12.6198,42.1612,-0.0205,11.8721,12.7793,12.3257,3641.763,1529.012,0.0495,68.0591,0.035,5.3417,5.117,623.9715,5.3561,6.5889,83.5698,50.8855,2.6344,60.0765
2385.4934,12.6104,42.1707,-0.0203,11.899,12.6994,12.2992,3640.957,1532.45,0.0495,68.0761,0.0359,5.4516,5.2261,627.4119,5.6301,6.8489,83.3825,48.285,2.6401,60.1996
2385.6458,12.601,42.1732,-0.0248,11.9562,12.6205,12.2883,3633.438,1527.384,0.0495,68.0781,0.038,5.5287,5.2987,631.8545,5.5906,6.62,83.1703,49.257,2.6296,60.3142
2385.7982,12.5939,42.1708,-0.0252,11.9696,12.607,12.2883,3614.102,1525.553,0.0495,68.0763,0.0391,5.5804,5.3392,628.5892,5.1408,6.4792,82.8457,49.8258,2.6253,60.1447
2385.9506,12.5939,42.1668,-0.0262,11.9337,12.6402,12.2869,3606.582,1471.863,0.0495,68.0726,0.0394,5.6216,5.3725,636.0383,4.6928,6.9557,82.6959,49.9657,2.6289,60.3864
2386.103,12.6033,42.1707,-0.0246,11.8604,12.7078,12.2841,3614.102,1476.823,0.0495,68.0717,0.0372,5.6499,5.3943,636.0383,4.5789,7.9286,82.646,51.9161,2.6413,60.0079
2386.2554,12.6127,42.1642,-0.0245,11.8161,12.7512,12.2837,3615.713,1484.344,0.0494,68.0483,0.038,5.7063,5.445,627.9374,4.701,6.9135,82.7084,52.9726,2.6474,60.093
2386.4078,12.6168,42.1647,-0.0253,11.8098,12.7411,12.2755,3618.13,1491.651,0.0494,68.0417,0.0387,5.8045,5.5273,630.9534,4.799,6.7857,82.7833,53.3694,2.6425,60.0889
2386.5602,12.6144,42.162,-0.0262,11.8509,12.688,12.2694,3616.787,1507.848,0.0494,68.041,0.0393,5.9284,5.6353,621.9227,4.8353,6.7702,82.9706,53.1256,2.6364,59.8877
2386.7126,12.6052,42.1623,-0.0217,11.908,12.6337,12.2708,3612.49,1498.334,0.0494,68.0354,0.0386,6.0308,5.7245,621.7135,4.7685,7.3143,83.033,52.4982,2.6453,60
2386.865,12.605,42.162,-0.0233,11.954,12.6251,12.2896,3603.896,1491.117,0.0494,68.021,0.0396,6.0902,5.7741,622.2626,4.7368,7.5948,83.058,53.8797,2.6427,59.6843
2387.0174,12.605,42.1713,-0.0241,11.9604,12.6528,12.3066,3617.861,1485.36,0.0494,68.0467,0.039,6.1266,5.8007,621.0859,4.6314,7.8626,82.8957,54.8549,2.652,60.2271
2387.1698,12.6104,42.1726,-0.0232,11.9317,12.7031,12.3174,3644.985,1510.282,0.0494,68.0587,0.0355,6.1532,5.8146,621.0859,4.6607,7.8995,82.7958,54.2048,2.6465,60.3637
2387.3222,12.6198,42.1655,-0.0225,11.892,12.7584,12.3252,3658.145,1563.451,0.0494,68.0525,0.0345,6.1799,5.8301,614.7657,4.7477,6.5709,82.7334,54.2917,2.6503,60.699
2387.4746,12.6292,42.1561,-0.0231,11.8711,12.8012,12.3361,3650.088,1573.349,0.0494,68.0431,0.0343,6.1786,5.841,617.5558,4.8718,7.0842,82.8332,55.043,2.644,60.2914
2387.627,12.6294,42.157,-0.0205,11.8687,12.8046,12.3367,3638.809,1540.946,0.0494,68.0474,0.0374,6.1626,5.8448,614.0933,4.8828,6.6123,82.9831,54.9617,2.6477,60.2558
2387.7794,12.6294,42.1555,-0.0166,11.8903,12.7577,12.324,3634.243,1542.443,0.0494,68.0346,0.0364,6.1401,5.8473,616.7822,4.8813,6.9198,83.2827,53.4177,2.6611,60.2115
2387.9318,12.6292,42.1626,-0.0185,11.9126,12.6878,12.3002,3621.621,1528.273,0.0494,68.0317,0.0373,6.1133,5.8422,621.9937,5.0009,7.5552,83.6946,53.7427,2.6573,60.4244
2388.0842,12.6292,42.1693,-0.0169,11.9059,12.6689,12.2874,3615.981,1506.115,0.0494,68.0411,0.0433,6.0774,5.8183,615.7048,5.2198,6.2612,83.9194,52.7619,2.6635,60.4303
2388.2366,12.6292,42.1735,-0.0198,11.8495,12.7207,12.2851,3616.25,1474.954,0.0494,68.0485,0.0494,6.0449,5.7778,619.3404,5.4857,8.493,83.9568,55.0987,2.6473,60.6255
2388.389,12.6292,42.175,-0.0177,11.7756,12.8114,12.2935,3618.398,1483.482,0.0493,68.0596,0.0492,6.0091,5.7315,615.1259,5.7083,9.3057,84.0567,54.6394,2.6432,60.5286
2388.5414,12.6292,42.171,-0.0151,11.7332,12.882,12.3076,3624.038,1486.605,0.0493,68.0694,0.0454,5.9429,5.6726,615.1259,5.6553,6.8207,84.2814,57.2923,2.639,60.878
2388.6938,12.6296,42.16,-0.0118,11.7509,12.8918,12.3213,3647.939,1522.191,0.0493,68.0689,0.0462,5.8653,5.6041,611.9593,5.4375,5.4432,84.2814,61.4134,2.6344,61.2594
2388.8462,12.6296,42.1626,-0.0111,11.8015,12.8539,12.3277,3661.904,1572.555,0.0493,68.0768,0.0569,5.7559,5.5131,611.6262,5.118,5.8177,84.2565,65.0054,2.647,61.9863
2388.9986,12.6296,42.1716,-0.0146,11.8689,12.7777,12.3233,3667.544,1577.632,0.0493,68.096,0.0634,5.6545,5.4215,611.6036,5.0601,10.9521,84.1566,64.2078,2.6476,62.5044
2389.151,12.6296,42.1838,-0.0173,11.918,12.708,12.313,3668.081,1583.339,0.0493,68.0928,0.0683,5.5476,5.3239,610.6271,4.9925,20,83.857,65.7435,2.6524,62.7246
2389.3034,12.6296,42.1836,-0.0207,11.9287,12.6668,12.2977,3659.219,1595.072,0.0493,68.0901,0.0684,5.4851,5.2502,620.6797,4.9479,20,83.3701,65.8858,2.654,62.8677
2389.4558,12.6294,42.1678,-0.0274,11.8961,12.6907,12.2934,3638.003,1547.74,0.0494,68.1069,0.0682,5.4749,5.2292,616.8416,4.8674,8.2881,82.8207,61.2771,2.6461,62.8388
2389.6082,12.6294,42.1675,-0.0307,11.8422,12.7433,12.2927,3631.558,1539.217,0.0493,68.1062,0.0684,5.5258,5.2525,623.4058,4.8926,14.9164,82.3713,63.2636,2.6447,62.389
2389.7606,12.6296,42.1649,-0.0314,11.8097,12.8037,12.3067,3635.854,1526.368,0.0493,68.0936,0.0664,5.6434,5.3247,623.6149,5.0694,9.9808,82.1716,64.3465,2.6308,62.0505
2389.913,12.6234,42.1697,-0.0318,11.8147,12.8041,12.3094,3641.226,1562.77,0.0493,68.0912,0.0598,5.7779,5.4062,624.8104,5.3641,9.4911,82.1216,62.8108,2.6338,61.7952
2390.0654,12.614,42.1759,-0.0324,11.87,12.7548,12.3124,3653.311,1550.422,0.0493,68.1027,0.06,5.8751,5.4713,624.8104,5.6175,8.9729,82.1965,64.0988,2.6354,61.3145
2390.2178,12.6046,42.1813,-0.0274,11.9427,12.6912,12.3169,3649.551,1573.922,0.0492,68.0874,0.0584,5.9052,5.4913,633.3862,5.6044,11.4884,82.571,65.7675,2.6387,61.1918
2390.3702,12.5982,42.1741,-0.0281,11.992,12.6653,12.3287,3653.848,1553.2,0.0492,68.0911,0.0622,5.903,5.4671,628.3968,5.4441,20,82.9206,62.9415,2.6242,61.8388
2390.5226,12.594,42.1693,-0.0263,12.0001,12.6933,12.3467,3640.42,1565.177,0.0492,68.0876,0.0594,5.9021,5.4427,631.6818,5.2638,20,83.1828,61.6809,2.6221,62.2508
2390.675,12.6002,42.1735,-0.0237,11.9751,12.7418,12.3585,3632.9,1549.225,0.0492,68.0918,0.0606,5.9309,5.4518,631.7165,5.261,11.8834,83.5698,62.3805,2.6278,62.0398
2390.8274,12.6096,42.1734,-0.0198,11.9247,12.7951,12.3599,3661.367,1550.917,0.0492,68.0733,0.0495,6.0325,5.528,632.393,5.1747,15.0689,83.8694,59.361,2.6507,61.2
2390.9798,12.6143,42.1694,-0.0213,11.8604,12.8127,12.3366,3673.452,1596.351,0.0493,68.0791,0.0411,6.2155,5.6729,631.8204,5.1443,5.9755,84.0068,57.8549,2.6502,60.5284
2391.1322,12.6019,42.1696,-0.0241,11.8357,12.7632,12.2995,3661.367,1619.029,0.0493,68.08,0.0334,6.4316,5.834,634.4226,5.0317,13.0368,84.1316,55.5954,2.6451,60.0658
2391.2846,12.5871,42.1741,-0.0226,11.8648,12.6696,12.2672,3660.562,1571.382,0.0493,68.0783,0.0315,6.5716,5.9305,634.4226,5.1543,13.2635,84.1691,55.4257,2.6415,60.1818
2391.4369,12.5682,42.1783,-0.0229,11.9174,12.5896,12.2535,3650.356,1587.112,0.0493,68.0944,0.0347,6.6452,5.9651,630.1027,5.2161,11.3113,84.194,54.9904,2.6413,60.8409
2391.5893,12.55,42.177,-0.0242,11.9357,12.5686,12.2522,3635.854,1565.018,0.0494,68.116,0.0326,6.6537,5.9527,633.085,5.2905,20,84.3189,54.9904,2.6387,60.5113
2391.7417,12.5498,42.1765,-0.0229,11.9154,12.5986,12.257,3633.438,1549.962,0.0494,68.1082,0.0347,6.6774,5.9451,626.2871,5.0774,10.118,84.3314,57.2658,2.6403,60.267
2391.8941,12.5686,42.1728,-0.0229,11.6903,12.6566,12.1734,3657.07,1556.056,0.0494,68.1104,0.0318,6.6702,5.9086,632.888,4.917,12.4871,84.4812,57.4247,2.645,60.1932
2392.0465,12.5875,42.1722,-0.0268,11.6273,12.7263,12.1768,3667.007,1590.091,0.0494,68.1207,0.038,6.4886,5.8386,633.3254,4.7148,11.2485,84.6185,57.5945,2.6471,59.7841
2392.1989,12.6063,42.1696,-0.029,11.5985,12.7614,12.1799,3684.463,1603.269,0.0494,68.1106,0.0376,6.5089,5.759,634.4026,4.6446,9.9823,84.5686,56.2437,2.6402,59.5313
2392.3513,12.6179,42.1679,-0.0265,11.7886,12.7335,12.2611,3677.212,1599.631,0.0494,68.0974,0.0351,6.4402,5.6846,634.4026,4.5363,12.0347,84.4687,55.3973,2.6451,59.6023
2392.5037,12.6134,42.1724,-0.0293,11.8492,12.6682,12.2587,3667.813,1624.478,0.0494,68.1049,0.0338,6.501,5.6063,634.6375,4.5976,9.661,84.4437,52.553,2.6467,59.8352
2392.6561,12.6052,42.179,-0.0235,11.9003,12.6104,12.2553,3654.385,1591.605,0.0493,68.0887,0.0336,6.2509,5.463,637.6342,4.7589,10.6704,84.3189,50.3872,2.652,60.0341
2392.8085,12.6052,42.1816,-0.0237,11.9375,12.6006,12.2691,3658.413,1578.932,0.0493,68.0907,0.0423,6.0075,5.2673,635.3423,5.0296,8.7881,84.1691,46.9892,2.6491,60.267
2392.9609,12.6052,42.1779,-0.0228,11.9238,12.6313,12.2775,3663.247,1572.2,0.0493,68.0922,0.0442,5.8404,5.0844,637.4802,5.1109,9.7446,83.9319,47.076,2.6409,60.2909
2393.1133,12.6118,42.1775,-0.0222,11.8711,12.7007,12.2859,3653.848,1593.505,0.0494,68.0919,0.047,5.7514,4.9657,637.6109,5.2582,10.993,83.5948,48.5728,2.6391,60.2188
2393.2657,12.6213,42.1814,-0.0194,11.8015,12.7799,12.2907,3659.487,1597.477,0.0493,68.0998,0.0441,5.7844,4.9084,634.7496,5.2392,14.3925,83.3076,49.3765,2.6439,60.2273
2393.4181,12.6294,42.1819,-0.022,11.7653,12.831,12.2981,3654.653,1605.264,0.0494,68.12,0.0427,5.8431,4.8954,638.0032,5.2819,7.8502,82.8957,51.5385,2.6373,60.2113
2393.5705,12.6294,42.1791,-0.0171,11.7842,12.7961,12.2902,3652.505,1605.385,0.0494,68.1144,0.0478,5.7488,4.7803,638.0032,4.9544,20,82.5711,52.8237,2.6511,60.4925
2393.7229,12.6294,42.1734,-0.0176,11.857,12.7159,12.2864,3651.162,1585.683,0.0494,68.1202,0.0587,5.5283,4.5561,635.3094,4.8319,6.8315,82.2465,53.145,2.6449,60.7557
2393.8753,12.6294,42.1797,-0.0183,11.9113,12.6503,12.2808,3648.745,1583.57,0.0493,68.1332,0.068,5.1802,4.2392,629.476,4.7501,6.023,82.0093,52.415,2.6418,61.3384
2394.0277,12.6311,42.1862,-0.024,11.9256,12.6613,12.2935,3647.402,1556.966,0.0493,68.1292,0.0774,4.9189,3.9793,627.2283,4.9464,5.0524,81.6347,50.0312,2.6043,62.0542
2394.1801,12.6455,42.1874,-0.0241,11.8864,12.7301,12.3082,3631.021,1573.406,0.0493,68.1211,0.0842,4.5973,3.7096,621.1198,5.1316,6.2306,81.3476,49.6986,2.5897,62.6833
2394.3325,12.6687,42.1814,-0.0267,11.8238,12.8223,12.3231,3630.215,1540.063,0.0492,68.1216,0.0954,4.1786,3.3704,620.4852,5.4233,5.9814,81.0605,48.9124,2.5723,63.17
2394.4849,12.6969,42.1733,-0.0214,11.7873,12.8991,12.3432,3664.59,1559.851,0.0492,68.1034,0.107,3.7157,2.9935,621.082,5.5851,4.6501,80.8857,47.8427,2.5784,63.693
2394.6373,12.7251,42.1712,-0.0196,11.7889,12.9215,12.3552,3683.926,1611.76,0.0491,68.1056,0.114,3.2948,2.6454,621.082,5.3951,4.596,80.6859,48.3195,2.5687,64.233
2394.7897,12.7517,42.1743,-0.0162,11.8621,12.888,12.375,3690.103,1630.264,0.0491,68.1191,0.1209,2.9273,2.3626,618.5818,5.0989,4.0663,80.7234,47.9492,2.5588,65.4412
2394.9421,12.7656,42.1776,-0.014,11.9632,12.8171,12.3902,3671.035,1649.946,0.049,68.1216,0.1363,2.643,2.1421,622.8721,4.9281,4.2746,80.8358,48.7623,2.5494,66.6556
2395.0945,12.7706,42.1784,-0.0161,12.0532,12.7707,12.412,3657.607,1628.414,0.049,68.1348,0.1485,2.4079,1.9683,620.2253,5.1031,3.5423,81.023,49.1422,2.5182,68.3
2395.2469,12.7725,42.186,-0.0222,12.0815,12.7429,12.4122,3655.996,1586.699,0.049,68.159,0.164,2.2523,1.842,626.5991,5.1998,3.6568,81.3101,47.0425,2.4944,69.3874
2395.3993,12.7794,42.1824,-0.0256,12.0194,12.7595,12.3894,3640.42,1593.587,0.049,68.1519,0.1551,2.1311,1.7481,621.4288,5.2068,2.7878,81.6347,45.2564,2.4681,69.3125
2395.5517,12.7868,42.176,-0.0273,11.9422,12.8148,12.3785,3638.271,1549.739,0.0489,68.1369,0.1579,2.0267,1.6722,627.4326,5.0382,2.7874,81.7721,46.5567,2.4625,69.4547
2395.7041,12.7935,42.171,-0.0274,11.9133,12.8726,12.393,3650.356,1564.706,0.0489,68.1446,0.1577,1.9092,1.5893,624.2058,4.8821,2.7491,81.8594,43.8027,2.4585,69.3975
2395.8565,12.7969,42.1675,-0.022,11.9707,12.8744,12.4225,3641.226,1580.416,0.0489,68.1388,0.1684,1.806,1.5179,624.2058,4.7839,2.7609,81.7721,43.9273,2.4714,69.6314
2396.0089,12.7779,42.1653,-0.02,12.0549,12.8194,12.4371,3639.883,1550.079,0.0489,68.132,0.1623,1.7595,1.4798,627.1558,4.6057,2.5832,81.6347,44.9025,2.472,70.1022
2396.1613,12.743,42.1702,-0.0165,12.1294,12.7385,12.434,3647.671,1567.907,0.049,68.14,0.1613,1.7839,1.4998,623.6697,4.4175,3.2081,81.5598,44.9837,2.4763,70.1042
2396.3137,12.7084,42.1799,-0.0146,12.149,12.7261,12.4376,3668.081,1567.569,0.0491,68.144,0.1563,1.87,1.5648,626.8617,4.2955,3.4379,81.4974,45.0423,2.4878,69.4
2396.4661,12.6737,42.1781,-0.0109,12.095,12.7656,12.4303,3692.251,1594.207,0.0491,68.1415,0.1447,1.9726,1.6472,622.3553,4.4685,5.9113,81.385,47.5616,2.5215,68.3
2396.6185,12.6421,42.1674,-0.0127,11.9741,12.801,12.3875,3673.184,1618.828,0.0492,68.152,0.1148,2.0755,1.7298,627.2938,4.8315,7.7267,81.3975,48.656,2.5492,66.1594
2396.7709,12.6309,42.1608,-0.0097,11.8587,12.8084,12.3335,3671.572,1589.742,0.0492,68.1536,0.0952,2.2214,1.843,627.1241,5.1177,6.7401,81.2727,50.4439,2.5707,64.1295
2396.9233,12.6162,42.1502,-0.0116,11.823,12.7532,12.2881,3660.024,1588.18,0.0493,68.1478,0.0845,2.4826,2.0486,623.8211,5.3055,7.0974,81.0979,52.0692,2.5746,62.8475
2397.0757,12.5868,42.156,-0.0125,11.8809,12.6775,12.2792,3650.356,1563.925,0.0493,68.1556,0.0805,2.8865,2.3523,626.6154,5.3317,8.5424,80.8981,53.3849,2.5881,62.3572
2397.2281,12.567,42.1616,-0.0156,11.9494,12.6218,12.2856,3648.477,1583.538,0.0493,68.1575,0.0802,3.3403,2.704,626.6154,5.2218,8.9816,80.8482,54.4414,2.6007,62.2994
2397.3805,12.5576,42.1598,-0.0133,11.961,12.6207,12.2908,3680.435,1585.965,0.0493,68.1695,0.0706,3.7233,2.9905,623.056,5.1301,10.006,80.8981,56.7168,2.6244,61.7278
2397.5329,12.5563,42.1626,-0.0166,11.9019,12.6965,12.2992,3704.067,1607.41,0.0493,68.1669,0.0597,4.0061,3.2025,616.71,5.2738,13.045,80.998,56.4766,2.6396,60.2947
2397.6853,12.5709,42.1684,-0.0194,11.8137,12.7716,12.2926,3692.788,1649.417,0.0493,68.1709,0.0524,4.2941,3.4187,621.5221,5.6166,15.6378,80.998,59.1584,2.6389,59.5396
2397.8377,12.5991,42.1654,-0.0205,11.7236,12.844,12.2838,3690.103,1637.365,0.0493,68.1747,0.0533,4.704,3.7411,615.9598,5.6568,18.874,81.0979,58.046,2.6347,59.452
2397.9901,12.6187,42.1543,-0.0206,11.656,12.9001,12.278,3695.474,1610.024,0.0493,68.1882,0.056,5.1602,4.1228,617.6705,5.2797,19.3296,81.1728,57.9647,2.6232,60.4817
2398.1425,12.6254,42.1427,-0.0207,11.6658,12.8812,12.2735,3696.279,1616.399,0.0493,68.1649,0.0592,5.4952,4.4344,617.561,4.9009,16.437,81.2103,55.6279,2.6294,61.7796
2398.2949,12.6173,42.1447,-0.0229,11.7761,12.7885,12.2823,3678.555,1624.914,0.0492,68.1577,0.0573,5.6546,4.5988,613.6584,4.8203,15.0759,81.4474,54.3565,2.6313,62.0833
2398.4473,12.6079,42.1431,-0.0193,11.9107,12.7026,12.3066,3671.841,1596.59,0.0492,68.1723,0.0572,5.7396,4.6871,613.6584,5.1436,16.2334,81.847,50.3744,2.6363,61.9392
2398.5997,12.6056,42.1504,-0.0205,11.943,12.7004,12.3217,3658.95,1598.584,0.0492,68.1646,0.0536,5.8186,4.7585,617.2324,5.5394,17.7718,82.1841,50.0566,2.6301,61.5098
2398.7521,12.6073,42.1557,-0.0213,11.8803,12.758,12.3192,3645.791,1556.751,0.0492,68.1558,0.0492,5.9055,4.8413,611.095,5.8983,19.9813,82.596,49.1572,2.6165,61.0114
2398.9045,12.6194,42.1497,-0.0189,11.7884,12.8141,12.3013,3647.402,1538.967,0.0492,68.1705,0.0426,5.9916,4.9466,618.8104,5.9503,20,83.0954,48.9983,2.612,60.934
2399.0569,12.6419,42.1316,-0.0162,11.7751,12.8652,12.3201,3653.042,1553.868,0.0493,68.1914,0.041,6.0575,5.052,610.9705,5.7207,19.0352,83.5074,50.9848,2.6154,60.8959
2399.2093,12.6702,42.1262,-0.0167,11.7944,12.8785,12.3365,3665.664,1561.219,0.0492,68.183,0.0464,6.0551,5.103,614.5245,5.4417,15.6885,83.832,50.378,2.6261,61.2507
2399.3617,12.6775,42.135,-0.0149,11.8462,12.8157,12.331,3689.834,1602.296,0.0492,68.1828,0.0478,6.0423,5.1211,614.8831,5.2562,16.8838,84.2814,51.653,2.6464,61.4334
2399.5141,12.6759,42.1412,-0.0182,11.8904,12.7066,12.2985,3689.297,1623.945,0.0492,68.1838,0.0534,6.0058,5.1133,616.0424,5.2133,18.7953,84.5811,50.8458,2.6547,61.358
2399.6665,12.6664,42.1427,-0.0192,11.9465,12.6263,12.2864,3664.053,1587.425,0.0492,68.181,0.0546,5.9545,5.0865,606.8149,5.1169,20,84.631,51.6404,2.6625,61.6341
2399.8189,12.6628,42.144,-0.0204,11.9663,12.6281,12.2972,3648.208,1550.205,0.0493,68.1656,0.0597,5.8915,5.049,606.8149,5.0899,20,84.5311,49.0182,2.6455,62.1189
2399.9713,12.6628,42.1358,-0.0225,11.9577,12.693,12.3254,3664.59,1556.051,0.0493,68.1731,0.0583,5.8646,5.0333,610.3761,5.1767,13.573,84.3938,49.1771,2.6308,62.1398
2400.1237,12.6765,42.1299,-0.0237,11.9535,12.7048,12.3291,3688.76,1575.249,0.0493,68.1847,0.0538,5.8446,5.0371,606.5648,5.4376,13.098,84.1441,47.5843,2.6174,62.1424
2400.2761,12.6953,42.1316,-0.0235,11.9414,12.7268,12.3341,3686.343,1574.46,0.0493,68.1836,0.0527,5.8649,5.0803,611.9155,5.6493,9.4036,83.807,47.5175,2.6135,61.6852
2400.4285,12.7141,42.1319,-0.0218,11.9574,12.6581,12.3077,3661.099,1587.797,0.0493,68.1918,0.0536,5.8538,5.1033,613.4188,5.6975,5.9649,83.4949,48.406,2.623,60.4684
2400.5809,12.7229,42.1284,-0.0196,11.9603,12.6843,12.3223,3645.522,1560.585,0.0492,68.2084,0.0578,5.7968,5.0856,609.6795,5.5626,4.4334,83.3326,48.6841,2.6217,60.4131
2400.7333,12.7135,42.1304,-0.0177,12.0576,12.6772,12.3674,3646.865,1575.764,0.0492,68.1962,0.0684,5.6384,4.9797,608.785,5.4506,4.4702,83.2202,48.6444,2.6254,61.1621
